日付,名前,緯度,経度
2026/09/05,炎の精霊,33.922825,131.001059
2026/09/05,炎の精霊,33.606688,130.452515
2026/09/05,炎の精霊,33.197112,129.657812
2026/09/05,炎の精霊,36.663126,140.713437
2026/09/05,炎の精霊,34.837765,134.732437
2026/09/05,炎の精霊,35.098163,132.538576
2026/09/05,炎の精霊,34.380622,133.826108
2026/09/05,炎の精霊,33.61957,130.864112
2026/09/05,炎の精霊,32.797994,129.823115
2026/09/05,炎の精霊,39.504964,140.603653
2026/09/05,炎の精霊,34.772064,137.174163
2026/09/05,炎の精霊,32.159238,130.805832
2026/09/05,炎の精霊,43.79904,144.089642
2026/09/05,炎の精霊,38.148159,140.712161
2026/09/05,炎の精霊,35.678944,139.533706
2026/09/05,炎の精霊,34.967522,133.964458
2026/09/05,風の精霊,37.78545,140.412025
2026/09/05,風の精霊,35.794233,140.276484
2026/09/05,風の精霊,36.242365,139.533333
2026/09/05,風の精霊,35.485304,138.792906
2026/09/05,風の精霊,35.446534,136.735212
2026/09/05,風の精霊,35.356498,137.257558
2026/09/05,風の精霊,34.629359,137.201622
2026/09/05,風の精霊,37.723096,139.067124
2026/09/05,風の精霊,35.641081,136.050138
2026/09/05,風の精霊,34.850831,136.460832
2026/09/05,風の精霊,35.291587,135.143981
2026/09/05,風の精霊,34.850699,134.485772
2026/09/05,風の精霊,35.304422,134.89792
2026/09/05,風の精霊,35.312044,134.554367
2026/09/05,風の精霊,35.433304,134.78766
2026/09/05,風の精霊,34.551307,135.555675
2026/09/05,風の精霊,34.6906,133.991
2026/09/05,風の精霊,35.084348,133.991132
2026/09/05,風の精霊,34.289212,132.264578
2026/09/05,風の精霊,35.511348,133.580242
2026/09/05,風の精霊,35.376816,134.24077
2026/09/05,風の精霊,35.395062,133.774052
2026/09/05,風の精霊,35.379288,134.23766
2026/09/05,風の精霊,33.804244,132.730519
2026/09/05,風の精霊,33.408957,133.278841
2026/09/05,風の精霊,33.050469,130.561623
2026/09/05,風の精霊,43.141684,141.54047
2026/09/05,風の精霊,38.010614,138.271542
2026/09/05,風の精霊,36.96727,136.927355
2026/09/05,風の精霊,35.909671,138.216813
2026/09/05,風の精霊,33.817306,135.226507
2026/09/05,風の精霊,35.008464,135.362139
2026/09/05,風の精霊,34.318558,135.293455
2026/09/05,風の精霊,33.395634,131.550314
2026/09/05,風の精霊,33.249845,131.741094
2026/09/05,風の精霊,31.578444,130.452492
2026/09/05,風の精霊,37.295662,140.98772
2026/09/05,風の精霊,36.165112,140.028069
2026/09/05,風の精霊,36.828099,136.95481
2026/09/05,風の精霊,36.403368,136.920719
2026/09/05,風の精霊,34.316276,135.307542
2026/09/05,風の精霊,34.53511,135.911861
2026/09/05,風の精霊,34.698837,133.663273
2026/09/05,風の精霊,33.408448,132.510229
2026/09/05,風の精霊,35.523687,135.19902
